date,pair,spot,atm_1m,atm_3m,atm_6m,atm_1y,rr25_1m,rr25_3m,rr25_6m,rr25_1y
2014-02-25,EURUSD,1.0004482903839989,7.131798627560534,7.0317986275605335,6.981798627560534,6.931798627560534,0.32495013139284956,0.2985938245785821,0.2504344612771358,0.13725721764301985
2014-02-26,EURUSD,0.9955487181674804,7.513826005324303,7.413826005324302,7.363826005324302,7.3138260053243025,0.4551253094219416,0.31068319615558304,0.17853346037210663,0.14525646206160234
2014-02-27,EURUSD,0.9928316908401608,7.02808989295294,6.928089892952939,6.878089892952939,6.828089892952939,0.39008058224981235,0.2966840064533246,0.16022212711162961,0.13743541572015872
2014-02-28,EURUSD,0.9925456230674587,6.938688312594426,6.838688312594425,6.7886883125944255,6.738688312594426,0.49126272998124865,0.30983834046841807,0.2421866824218805,0.1361537506825439
2014-03-03,EURUSD,0.9888018650123859,6.923915690536553,6.823915690536553,6.773915690536553,6.723915690536553,0.43390765982959056,0.304366465198155,0.18879759905322205,0.16677272968815543
2014-03-04,EURUSD,0.9884132632832004,7.444316985587088,7.344316985587088,7.294316985587088,7.244316985587088,0.34197224146448213,0.26229769618148185,0.1695257486891557,0.056104351027264715
2014-03-05,EURUSD,0.9887908421464334,6.886214864369852,6.786214864369851,6.736214864369852,6.686214864369852,0.31187756841683556,0.19983042723682076,0.22930991232960368,0.24790843478099317
2014-03-06,EURUSD,0.9889316015456182,7.581878419830778,7.481878419830777,7.4318784198307775,7.381878419830778,0.3980990964384129,0.306534246176402,0.16442628207334187,0.22014220525361175
2014-03-07,EURUSD,0.9869308768478421,7.317476626497813,7.217476626497812,7.1674766264978125,7.117476626497813,0.5563700565925473,0.36523456015172867,0.21880673190504196,0.19038368818123538
2014-03-10,EURUSD,0.9892776157085641,7.133608800101392,7.0336088001013914,6.983608800101392,6.933608800101392,0.4308313539755809,0.35632563450578425,0.29712836682422505,0.22694937304363944
2014-03-11,EURUSD,0.9928103545669111,7.444455838285175,7.344455838285175,7.294455838285175,7.244455838285175,0.38770601617800254,0.28904082303233186,0.24734835530034383,0.1227487283861268
2014-03-12,EURUSD,0.994085338620929,7.163603932290771,7.06360393229077,7.013603932290771,6.963603932290771,0.38629814030925685,0.2541130722133588,0.2581621154847925,0.13603011875966667
2014-03-13,EURUSD,0.9908370944529984,7.094540216606998,6.994540216606998,6.944540216606998,6.894540216606998,0.3355542533280174,0.31931973577608697,0.18996272553672994,0.2060230753966823
2014-03-14,EURUSD,0.9937411347677505,6.851731756042135,6.751731756042134,6.701731756042134,6.6517317560421345,0.45259697191536025,0.3887641173481854,0.2908843246400922,0.18123554474073061
2014-03-17,EURUSD,0.9917499260868731,6.808738809746573,6.708738809746572,6.6587388097465725,6.608738809746573,0.45062976133860533,0.31691027724001547,0.29307026567279115,0.1689368225083124
2014-03-18,EURUSD,0.9952436955682161,7.222430746028285,7.122430746028284,7.072430746028284,7.022430746028284,0.5718813096922524,0.3409436222193147,0.21897613241473995,0.21360771359639938
2014-03-19,EURUSD,0.9909860699499344,6.661573296396976,6.5615732963969755,6.511573296396976,6.461573296396976,0.38948799627788827,0.4534369640449037,0.25943499309324586,0.15373937109449562
2014-03-20,EURUSD,0.9946176047786753,6.773982127130745,6.673982127130745,6.623982127130745,6.573982127130745,0.4045098205694466,0.31683892634128713,0.3187016590053119,0.11698906155081816
2014-03-21,EURUSD,0.9945377861209012,6.779470616839798,6.679470616839797,6.629470616839797,6.579470616839798,0.47773498660173214,0.4052335440481937,0.3342394172371556,0.11327057837715628
2014-03-24,EURUSD,0.9895824605112927,7.141561077827985,7.041561077827985,6.991561077827985,6.941561077827985,0.386665858614128,0.3731380146119305,0.2916862269123547,0.15638690334163857
2014-03-25,EURUSD,0.9883407225888965,6.81326109340071,6.7132610934007095,6.66326109340071,6.61326109340071,0.3340997756233772,0.2772215634794152,0.07800814555017277,0.1704159710620186
2014-03-26,EURUSD,0.9885546316751788,7.107937319835887,7.007937319835887,6.957937319835887,6.907937319835887,0.5140770783377102,0.4078235945118528,0.2604127526890109,0.09686617197318231
2014-03-27,EURUSD,0.9896338969637883,7.776238955672724,7.676238955672724,7.626238955672724,7.576238955672724,0.3013042248653351,0.20638162192054824,0.24367356704537413,0.16154634855134303
2014-03-28,EURUSD,0.9857534978722494,7.15664624945925,7.0566462494592495,7.00664624945925,6.95664624945925,0.48848668244087645,0.36023345228060377,0.10643715951200554,0.1854172765710557
2014-03-31,EURUSD,0.98139676663038,7.583410842742277,7.483410842742276,7.433410842742276,7.383410842742276,0.401203783255131,0.3191366205109568,0.19542172952925652,0.2099025121813332
2014-04-01,EURUSD,0.9821805659180025,7.185812977848138,7.085812977848137,7.0358129778481375,6.985812977848138,0.2713590593334727,0.2231484016400249,0.195123320346677,0.1065637029912347
2014-04-02,EURUSD,0.9803485470269905,6.874805483232039,6.774805483232038,6.724805483232038,6.6748054832320385,0.2634506421380389,0.2640205917602991,0.2275757569747634,0.04454694119567769
2014-04-03,EURUSD,0.9812724924844504,7.00675032875034,6.90675032875034,6.85675032875034,6.80675032875034,0.3472501116850654,0.21716405886771967,0.16306833536547427,0.09399765057371695
2014-04-04,EURUSD,0.9842582080661556,6.981995471168487,6.881995471168486,6.8319954711684865,6.781995471168487,0.5179917106486096,0.3193226767561923,0.18498095840963433,0.05111676507800532
2014-04-07,EURUSD,0.9777882367368561,7.251460609409846,7.151460609409845,7.101460609409846,7.051460609409846,0.2043049222974505,0.23103601745084454,0.1598342051018949,0.040248748585339215
2014-04-08,EURUSD,0.9787836939475197,7.311552579694756,7.2115525796947555,7.161552579694756,7.111552579694756,0.19367368490180575,0.1818229470141475,0.14509299776510445,0.06454304151630227
2014-04-09,EURUSD,0.983590114603847,7.185461637605171,7.085461637605171,7.035461637605171,6.985461637605171,0.2457629186814479,0.2379057751599284,0.20592278224034874,0.18805329130775522
2014-04-10,EURUSD,0.982420233032464,7.042976293374884,6.942976293374883,6.8929762933748835,6.842976293374884,0.5768165765531621,0.2440826120027323,0.2036340070843333,0.07585995445038185
2014-04-11,EURUSD,0.9792391517478238,6.9467709529621136,6.846770952962113,6.796770952962113,6.746770952962113,0.22469665019884394,0.3371773141256418,0.1977568082808004,0.12896727018446336
2014-04-14,EURUSD,0.9821900956089009,7.038309671730853,6.938309671730853,6.888309671730853,6.838309671730853,0.2414340736339054,0.1753318866942178,0.13047886489620855,0.14390847304399976
2014-04-15,EURUSD,0.9831863311403709,6.919857952097833,6.819857952097832,6.769857952097833,6.719857952097833,0.2658089576943326,0.2905545205583284,0.16488999852937,0.0660396323087823
2014-04-16,EURUSD,0.986715931539641,6.943326750119622,6.843326750119622,6.793326750119622,6.743326750119622,0.40795814651287576,0.36952484762365573,0.23394143959116284,0.2989428550845643
2014-04-17,EURUSD,0.9853543524692636,7.752465244100244,7.652465244100243,7.602465244100244,7.552465244100244,0.6546781604007896,0.4382893371411942,0.3549271012399755,0.15844925722539194
2014-04-18,EURUSD,0.9795311629927188,7.359430902889825,7.259430902889824,7.2094309028898245,7.159430902889825,0.4738191995852696,0.3739453296488928,0.2304161071772956,0.08649950109127902
2014-04-21,EURUSD,0.9791002219267878,6.878922263228163,6.7789222632281625,6.728922263228163,6.678922263228163,0.5321270198928473,0.47304461157199096,0.211551249577065,0.17075461172103315
2014-04-22,EURUSD,0.9773557360966794,7.141754940170207,7.041754940170207,6.991754940170207,6.941754940170207,0.6492981868846608,0.5703132660685187,0.26599914115541223,0.14715290330968853
2014-04-23,EURUSD,0.9803915098181104,7.220412236013838,7.120412236013838,7.070412236013838,7.020412236013838,0.6891939758485315,0.4432316346769349,0.4116329101919164,0.19775640593374805
2014-04-24,EURUSD,0.9811511479642143,7.126716145222899,7.026716145222898,6.976716145222898,6.9267161452228985,0.629743295082536,0.5669926887665508,0.36608210293574084,0.1953400312165814
2014-04-25,EURUSD,0.9747715405571705,6.968592394461588,6.868592394461587,6.818592394461588,6.768592394461588,0.6498874983941478,0.6285612001877809,0.3660000435745966,0.2515238802070721
2014-04-28,EURUSD,0.9701226180251946,7.224316665804993,7.124316665804993,7.074316665804993,7.024316665804993,0.5673024244925994,0.29482990588589153,0.27098095414378104,0.2078724819555846
2014-04-29,EURUSD,0.9735582220814277,7.16867369046576,7.06867369046576,7.01867369046576,6.96867369046576,0.3441937119883397,0.5640524412671898,0.36750067461426533,0.3309128925695603
2014-04-30,EURUSD,0.9762089875306774,7.2557173307711595,7.155717330771159,7.105717330771159,7.055717330771159,0.7450719323979365,0.5385353230660145,0.3706672263923405,0.16577586983117115
2014-05-01,EURUSD,0.9737121407624568,7.412711999382968,7.312711999382968,7.262711999382968,7.212711999382968,0.836775735666678,0.5802072937144884,0.3252941319144953,0.3375738032595539
2014-05-02,EURUSD,0.9737080558672223,6.999321143321216,6.899321143321216,6.849321143321216,6.799321143321216,0.7750882110138154,0.5016226660983719,0.37040754226022776,0.35356249018636926
2014-05-05,EURUSD,0.9754450375487927,7.183341960846114,7.083341960846114,7.033341960846114,6.983341960846114,0.8996270337722129,0.592878788755658,0.43217170237771274,0.2480498824915532
2014-05-06,EURUSD,0.9772743614800445,7.016394233699275,6.9163942336992745,6.866394233699275,6.816394233699275,0.6807855415351307,0.6141938383555341,0.4402029849152449,0.3754168987592479
2014-05-07,EURUSD,0.9807056874433141,6.921461111063368,6.821461111063368,6.771461111063368,6.721461111063368,1.0022072462771896,0.7309185032746454,0.3871121479860372,0.320829006052854
2014-05-08,EURUSD,0.9817123513981427,7.001430627043075,6.901430627043075,6.851430627043075,6.801430627043075,0.8480381234238862,0.5689226322976362,0.3523886533700082,0.29801741756947614
2014-05-09,EURUSD,0.9813400454064124,7.186468146909499,7.086468146909499,7.036468146909499,6.986468146909499,0.7791436845463495,0.7033995893255178,0.4447450074602462,0.3637700977032649
2014-05-12,EURUSD,0.9803244993547889,6.9948319721580265,6.894831972158026,6.844831972158026,6.794831972158026,0.6723333440326946,0.5166403611844805,0.4613448179611924,0.26728006207267596
2014-05-13,EURUSD,0.9844731351035727,6.897916813416807,6.797916813416807,6.747916813416807,6.697916813416807,0.8286329115779201,0.6887706381498649,0.37866810985672267,0.22846888053229264
2014-05-14,EURUSD,0.975649294807565,6.954356646332324,6.854356646332324,6.804356646332324,6.754356646332324,0.7569145422725267,0.601672680627948,0.43533827454660656,0.3092022614083899
2014-05-15,EURUSD,0.9751083289564373,7.171688731419716,7.071688731419716,7.021688731419716,6.971688731419716,0.9348306434689014,0.5845556699259131,0.5154369070642865,0.2672827918497903
2014-05-16,EURUSD,0.9752370521570135,7.487736229589197,7.387736229589197,7.337736229589197,7.287736229589197,0.72894434177386,0.6289776757116252,0.37267860820032594,0.3013459033585504
2014-05-19,EURUSD,0.9696926600871744,7.455793643603326,7.3557936436033255,7.305793643603326,7.255793643603326,1.0961977506410614,0.6967170930841926,0.47520449148946736,0.3419279611368271
2014-05-20,EURUSD,0.9709844274032415,6.747425786801372,6.647425786801372,6.597425786801372,6.547425786801372,0.9398245560308023,0.78672304700258,0.5118241104697856,0.24810493423698163
2014-05-21,EURUSD,0.9684581845362135,7.061455682004104,6.961455682004104,6.911455682004104,6.861455682004104,1.1349815500719904,0.7140282776700994,0.513327665553283,0.31072702998095875
2014-05-22,EURUSD,0.9718049208545503,7.282004925718542,7.182004925718542,7.132004925718542,7.082004925718542,1.0466526967314687,0.7077193715457275,0.4797263010170287,0.3363731162435755
2014-05-23,EURUSD,0.971316839441999,7.0361798393072785,6.936179839307278,6.886179839307278,6.836179839307278,1.0454111184198465,0.8093626436585188,0.5328873478235991,0.27367851658983466
2014-05-26,EURUSD,0.9739201611738918,7.101363660544356,7.001363660544356,6.951363660544356,6.901363660544356,1.0491075400933858,0.9155267061776308,0.5263604765676452,0.22652219448038502
2014-05-27,EURUSD,0.9786799801371615,6.907435283150016,6.807435283150015,6.7574352831500155,6.707435283150016,0.8625700530078715,0.7316376834745836,0.3932713389971456,0.27003926520454724
2014-05-28,EURUSD,0.9801801908595978,7.178442982341279,7.0784429823412784,7.028442982341279,6.978442982341279,0.9361832003212889,0.6805989393570854,0.4328823249002667,0.31129864547167313
2014-05-29,EURUSD,0.97675273927786,7.106414516968732,7.006414516968731,6.9564145169687315,6.906414516968732,0.9036173378316874,0.654124376482818,0.5916380738002712,0.3348631591080537
2014-05-30,EURUSD,0.9708541624759055,6.926337298309893,6.826337298309893,6.776337298309893,6.726337298309893,0.9578788894392289,0.8147661767934854,0.5114386489011307,0.3030975343371447
2014-06-02,EURUSD,0.9776872174821553,7.269010792200423,7.169010792200423,7.119010792200423,7.069010792200423,1.2042941657970276,0.6894821142133672,0.4658719814711708,0.33851973965023496
2014-06-03,EURUSD,0.977252078525739,7.395733977724936,7.295733977724935,7.245733977724935,7.195733977724935,0.8978957312067652,0.6858785592505711,0.4568803862621654,0.33180959473931537
2014-06-04,EURUSD,0.9745641757111486,7.260141017752432,7.160141017752432,7.110141017752432,7.060141017752432,1.0378176059792579,0.7041627387816058,0.5336711001547157,0.2646891771481716
2014-06-05,EURUSD,0.9751266891491078,6.858653281979765,6.758653281979765,6.708653281979765,6.658653281979765,1.0477724773878776,0.7637600912171904,0.5198645876857126,0.30454330895490517
2014-06-06,EURUSD,0.974380373704194,7.207407318230657,7.107407318230656,7.0574073182306565,7.007407318230657,1.0180341346483153,0.8305323109186304,0.5048603353180176,0.2913178586039245
2014-06-09,EURUSD,0.9777072832750163,7.333994777176079,7.233994777176078,7.183994777176078,7.1339947771760785,0.945372563516392,0.6226478514015373,0.5055537862421089,0.3212347856455768
2014-06-10,EURUSD,0.9778399796034113,7.416252369986581,7.3162523699865805,7.266252369986581,7.216252369986581,0.8543221065341057,0.6219450098182822,0.43548082688936174,0.33522432729377316
2014-06-11,EURUSD,0.9778937606525917,7.438261383434475,7.3382613834344745,7.288261383434475,7.238261383434475,1.1585685960091059,0.7862621394706504,0.5560246213693083,0.3419829854851034
2014-06-12,EURUSD,0.9751026193361091,7.374015438555504,7.274015438555503,7.2240154385555035,7.174015438555504,1.0340590376063372,0.7725552474554738,0.5362301630748434,0.27162976944781875
2014-06-13,EURUSD,0.9769358487814657,7.097098763312394,6.997098763312393,6.947098763312393,6.8970987633123935,1.06760389682828,0.7619156575895374,0.4718947432703819,0.3317158270171849
2014-06-16,EURUSD,0.9729041052426322,7.269097705848664,7.169097705848664,7.119097705848664,7.069097705848664,0.8163585517955285,0.8070636726530895,0.562280765604955,0.33023870140636075
2014-06-17,EURUSD,0.9754989457406398,7.314696602142785,7.2146966021427845,7.164696602142785,7.114696602142785,0.8567601277072507,0.7786614489468099,0.37838183760098043,0.20485824393211455
2014-06-18,EURUSD,0.9814635042494178,7.171080273819389,7.071080273819389,7.021080273819389,6.971080273819389,0.7159117251389704,0.5846233085319308,0.45773362837750103,0.2554527090757599
2014-06-19,EURUSD,0.9754960250031934,7.223758226020867,7.1237582260208665,7.073758226020867,7.023758226020867,0.9164468327020402,0.5301043876247229,0.5058610365849677,0.22342421899560783
2014-06-20,EURUSD,0.9659201480284079,6.8904989618922174,6.790498961892217,6.740498961892217,6.690498961892217,0.7636911516892275,0.5141523673630168,0.3687277629008992,0.26669194752639636
2014-06-23,EURUSD,0.9683065134878848,7.21775284322035,7.11775284322035,7.06775284322035,7.01775284322035,0.8457735447539763,0.6402891102240136,0.3960174006614508,0.34682608142038623
2014-06-24,EURUSD,0.9782255572532753,7.0341794211557875,6.934179421155787,6.884179421155787,6.834179421155787,0.8261048004779291,0.6485663602724976,0.3245008579448473,0.21851547577813132
2014-06-25,EURUSD,0.9743168660146557,7.106559889566779,7.006559889566779,6.956559889566779,6.906559889566779,0.7153983086948646,0.44733610782530225,0.2903980829685025,0.1765782713746027
2014-06-26,EURUSD,0.9694547423420523,7.563840406776115,7.463840406776114,7.4138404067761146,7.363840406776115,0.671214741548171,0.496592936512592,0.31701331581803455,0.13956816634339014
2014-06-27,EURUSD,0.9717413496696097,7.198697397679403,7.098697397679403,7.048697397679403,6.998697397679403,0.7350433439426313,0.4781485880533426,0.2548298846834379,0.18529096026692782
2014-06-30,EURUSD,0.9684789824986716,7.219907884116735,7.119907884116734,7.069907884116734,7.019907884116734,0.7685780029886397,0.5606454600582894,0.3124770417749363,0.22507419459426362
2014-07-01,EURUSD,0.966520664901286,6.988683683140057,6.888683683140057,6.838683683140057,6.788683683140057,0.6802149207648304,0.6206381895325513,0.42932400084005856,0.3101917202696013
2014-07-02,EURUSD,0.9651757505934703,6.777734841180348,6.677734841180348,6.627734841180348,6.577734841180348,0.7438261831555114,0.6619423145716921,0.30403271516434227,0.15899425960541996
2014-07-03,EURUSD,0.9672318395566195,6.84563974984096,6.74563974984096,6.69563974984096,6.64563974984096,0.5808321288828151,0.2985399865933335,0.32766570422591224,0.20948467604964385
2014-07-04,EURUSD,0.9656650245730715,7.0606768426406745,6.960676842640674,6.910676842640674,6.860676842640674,0.5352817401980828,0.43917103943330676,0.38844405494968504,0.2474189292717962
2014-07-07,EURUSD,0.9667389882930529,7.0868348035738125,6.986834803573812,6.936834803573812,6.886834803573812,0.6851704284029635,0.5956311112236937,0.3368399489846377,0.2787143857867694
2014-07-08,EURUSD,0.9660565829194857,6.6993655196818525,6.599365519681852,6.549365519681852,6.499365519681852,0.5690312451275265,0.6733011844350419,0.3505439438324628,0.1988195803034262
2014-07-09,EURUSD,0.9627980904078582,6.977606561538478,6.877606561538477,6.827606561538477,6.7776065615384775,0.8487277136123584,0.5837858952606708,0.4392265827986453,0.2707479911512601
2014-07-10,EURUSD,0.9615671654990825,7.142988715398,7.042988715398,6.992988715398,6.942988715398,0.7691268945246751,0.6240626481124325,0.47857595099009326,0.17442974811891726
2014-07-11,EURUSD,0.9579186126115797,6.941396726373525,6.8413967263735245,6.791396726373525,6.741396726373525,0.659373121333356,0.6314793026277926,0.36530369848087846,0.22827688458267362
2014-07-14,EURUSD,0.9579435762417559,7.049376713696995,6.949376713696995,6.899376713696995,6.849376713696995,0.8786898296089721,0.6249433168211648,0.3810885152891443,0.29609100515676157
2014-07-15,EURUSD,0.9536468396591509,7.171041817179866,7.071041817179865,7.021041817179865,6.971041817179866,1.0598672610178055,0.7002613758388867,0.5408936239304374,0.226476754231135
2014-07-16,EURUSD,0.949486997774044,7.442318398526945,7.3423183985269445,7.292318398526945,7.242318398526945,0.8205125873303772,0.5702940024767664,0.4456779295046119,0.25756752313592657
2014-07-17,EURUSD,0.9550366184372011,7.225166987069324,7.125166987069323,7.0751669870693235,7.025166987069324,0.8302230749068169,0.5610551477290884,0.5240185501759551,0.31214260377521064
2014-07-18,EURUSD,0.954833468535047,7.5164133944884055,7.416413394488405,7.366413394488405,7.316413394488405,0.9222315660984961,0.749173526294917,0.40926283828876825,0.2270967115372518
2014-07-21,EURUSD,0.9546276208952837,6.802746808059442,6.702746808059442,6.652746808059442,6.602746808059442,0.7698380262488405,0.6575674399958346,0.4382151740273893,0.2186965027466375
2014-07-22,EURUSD,0.9565829278166854,7.460212529385224,7.360212529385223,7.310212529385224,7.260212529385224,0.9509376320024736,0.5417434727151957,0.35584873541458045,0.21258545042391064
2014-07-23,EURUSD,0.9549739440061102,7.0989728637445255,6.998972863744525,6.948972863744525,6.898972863744525,0.7547841463200583,0.46326429359272103,0.3385882722715292,0.28365296181681887
2014-07-24,EURUSD,0.9541013616138484,7.38680675359848,7.286806753598479,7.236806753598479,7.186806753598479,0.900560020487761,0.7805231499241327,0.41887823361944854,0.29703973427136626
2014-07-25,EURUSD,0.9557252819869405,7.632211460645482,7.532211460645481,7.482211460645481,7.432211460645481,0.8490108021363862,0.6264013089225541,0.3296354874332864,0.1917355105606582
2014-07-28,EURUSD,0.9568055398778111,7.377747602493262,7.277747602493261,7.227747602493261,7.177747602493262,0.6803138930597565,0.4419486097665635,0.4171109565914663,0.1938419491895791
2014-07-29,EURUSD,0.9523789252071518,7.248067650610448,7.1480676506104475,7.098067650610448,7.048067650610448,0.78629376208775,0.49133185075835284,0.48192738059179685,0.231991469603828
2014-07-30,EURUSD,0.955558853908974,7.536746819622089,7.436746819622089,7.386746819622089,7.336746819622089,0.5403325462495892,0.49083899618899873,0.3394844765799558,0.24422509496429057
2014-07-31,EURUSD,0.953304735426497,7.025743523222915,6.9257435232229145,6.875743523222915,6.825743523222915,0.5254594432829307,0.5504444449227252,0.321817962415372,0.24248833016556076
2014-08-01,EURUSD,0.949286168991955,7.400839806010164,7.300839806010163,7.2508398060101635,7.200839806010164,0.6248925994401202,0.5091803569330363,0.3463652808878929,0.2003850126095654
