date,pair,spot,atm_1m,atm_3m,atm_6m,atm_1y,rr25_1m,rr25_3m,rr25_6m,rr25_1y,skew_1m_3m,skew_1m_6m,skew_1m_1y,skew_3m_1y,d1_rr25_1m,d1_rr25_3m,d1_rr25_6m,d1_rr25_1y,d1_skew_1m_3m,d1_skew_1m_6m,d1_skew_1m_1y,d1_skew_3m_1y,d1_atm_1m,d1_atm_3m,d1_atm_6m,d1_atm_1y,d5_rr25_1m,d5_rr25_3m,d5_rr25_6m,d5_rr25_1y,d5_skew_1m_3m,d5_skew_1m_6m,d5_skew_1m_1y,d5_skew_3m_1y,d5_atm_1m,d5_atm_3m,d5_atm_6m,d5_atm_1y,d20_rr25_1m,d20_rr25_3m,d20_rr25_6m,d20_rr25_1y,d20_skew_1m_3m,d20_skew_1m_6m,d20_skew_1m_1y,d20_skew_3m_1y,d20_atm_1m,d20_atm_3m,d20_atm_6m,d20_atm_1y,atm_slope_1m_1y,atm_slope_3m_1y,spot_ret_1d,spot_ret_5d,spot_ret_20d,z_skew_1m_1y,z_skew_1m_3m,z_skew_1m_6m,z_skew_3m_1y,fwd_ret_1d,fwd_up_1d,fwd_ret_5d,fwd_up_5d,fwd_ret_10d,fwd_up_10d,fwd_ret_20d,fwd_up_20d
2014-01-15 00:00:00+00:00,EURUSD,1.0091516410050867,7.0610927941570925,6.961092794157092,6.911092794157092,6.861092794157092,-0.044050645317197,-0.0868427990240115,-0.0543201645318323,0.0974021158923227,0.0427921537068145,0.0102695192146353,-0.1414527612095197,-0.1842449149163342,-0.019133968686428898,-0.0931398288609663,-0.09624123295032039,0.011131202196545606,0.0740058601745374,0.0771072642638915,-0.030265170882974493,-0.10427103105751193,-0.06846288531372746,-0.06846288531372746,-0.06846288531372746,-0.06846288531372746,0.17820061718826882,-0.0448844060873932,0.002895407415498104,0.0767464502149125,0.22308502327566201,0.1753052097727707,0.10145416697335632,-0.12163085630230572,-0.20004133306316518,-0.20004133306316518,-0.20004133306316518,-0.20004133306316518,,,,,,,,,,,,,0.20000000000000018,0.09999999999999964,0.00011369542809869237,0.0029294504905614804,,,,,,0.0021892448511591223,1.0,-0.0009432514521173774,0.0,-0.006060032737404519,0.0,-0.008534439667498117,0.0
2014-01-16 00:00:00+00:00,EURUSD,1.0113609210391958,7.068152218279095,6.968152218279094,6.918152218279094,6.868152218279095,-0.0430534715723567,0.0014848147686987,-0.0397996464924045,-0.0264640305447202,-0.0445382863410554,-0.0032538250799521995,-0.0165894410276365,0.0279488453134189,0.0009971737448402976,0.0883276137927102,0.014520518039427797,-0.1238661464370429,-0.08733044004786991,-0.0135233442945875,0.12486332018188319,0.21219376022975311,0.0070594241220023335,0.0070594241220023335,0.0070594241220023335,0.0070594241220023335,0.09957136569295921,0.2095390043563904,0.013294188536782,0.015496911992710798,-0.10996763866343119,0.08627717715617722,0.08407445370024842,0.1940420923636796,-0.03973806980415784,-0.03973806980415784,-0.03973806980415784,-0.03973806980415784,,,,,,,,,,,,,0.20000000000000018,0.09999999999999964,0.0021892448511591223,0.0072862493744356716,,,,,,-0.002941481688443548,0.0,-0.0029672490987523448,0.0,-0.009323992305702467,0.0,-0.015090974069675966,0.0
2014-01-17 00:00:00+00:00,EURUSD,1.0083860214095517,7.392686984732616,7.292686984732615,7.242686984732615,7.192686984732616,-0.0329676111328803,0.1650009131925306,0.0650664807309816,0.1051789697733833,-0.1979685243254109,-0.0980340918638619,-0.13814658090626358,0.0598219434191473,0.010085860439476402,0.1635160984238319,0.1048661272233861,0.1316430003181035,-0.1534302379843555,-0.0947802667839097,-0.12155713987862708,0.0318730981057284,0.324534766453521,0.324534766453521,0.324534766453521,0.324534766453521,0.054087274682185105,0.04239916601916831,0.0863994591501217,0.104843545834217,0.011688108663016783,-0.0323121844679366,-0.05075627115203188,-0.06244437981504869,-0.015053634120734571,-0.015053634120734571,-0.015053634120734571,-0.015053634120734571,,,,,,,,,,,,,0.20000000000000018,0.09999999999999964,-0.002941481688443548,0.001991524591189453,,,,,,-0.0006514275208736597,0.0,-0.0011949562366059263,0.0,-0.0012448857056274187,0.0,-0.013676224158315042,0.0
2014-01-20 00:00:00+00:00,EURUSD,1.0077291310035412,7.202079546044572,7.102079546044571,7.052079546044571,7.002079546044572,0.1126357060310028,0.056686002837366,-0.0439417559897278,0.0555086902164524,0.0559497031936368,0.15657746202073058,0.0571270158145504,0.001177312620913605,0.14560331716388308,-0.1083149103551646,-0.1090082367207094,-0.0496702795569309,0.2539182275190477,0.2546115538845925,0.19527359672081399,-0.0586446307982337,-0.19060743868804408,-0.19060743868804408,-0.19060743868804408,-0.1906074386880432,0.1432083254378617,0.1875925353806584,-0.061054730993120296,0.0595297302244873,-0.0443842099427967,0.20426305643098197,0.0836785952133744,0.1280628051561711,-0.20801760663179625,-0.20801760663179625,-0.20801760663179625,-0.20801760663179536,,,,,,,,,,,,,0.1999999999999993,0.09999999999999876,-0.0006514275208736597,-0.00012037799563135998,,,,,,-0.0019266189332326489,0.0,-0.0036649325043813796,0.0,0.0034387749002413592,1.0,-0.004935658405968657,0.0
2014-01-21 00:00:00+00:00,EURUSD,1.0057876209801797,6.871359981095274,6.771359981095274,6.721359981095274,6.671359981095274,0.1836833727464056,-0.0062726311533694,0.0283925518723366,0.1088870922083263,0.189956003899775,0.15529082087406898,0.07479628053807928,-0.1151597233616957,0.07104766671540279,-0.0629586339907354,0.0723343078620644,0.05337840199187391,0.1340063007061382,-0.0012866411466616046,0.01766926472352888,-0.1163370359826093,-0.33071956494929733,-0.33071956494929733,-0.33071956494929733,-0.3307195649492982,0.2086000493771737,-0.012569660990324201,-0.013528516546151496,0.022616178512549212,0.22116971036749788,0.2221285659233252,0.18598387086462448,-0.03518583950287342,-0.25819569837554557,-0.25819569837554557,-0.25819569837554557,-0.25819569837554557,,,,,,,,,,,,,0.20000000000000018,0.09999999999999964,-0.0019266189332326489,-0.0032201964885343326,,,,,,0.0023982560769355565,1.0,-0.0027681182111563007,0.0,-0.0054682909990717565,0.0,-0.0004324962066188931,0.0
2014-01-22 00:00:00+00:00,EURUSD,1.008199757254302,7.499778084419094,7.399778084419093,7.349778084419094,7.299778084419094,0.1161417052088717,0.1231591559221817,0.1065982884245201,0.1256272791371073,-0.007017450713310003,0.009543416784351597,-0.00948557392823561,-0.0024681232149256077,-0.06754166753753389,0.12943178707555109,0.07820573655218349,0.016740186928781,-0.196973454613085,-0.14574740408971737,-0.08428185446631489,0.1126916001467701,0.6284181033238196,0.6284181033238188,0.6284181033238196,0.6284181033238196,0.1601923505260687,0.2100019549461932,0.1609184529563524,0.028225163244784607,-0.049809604420124505,-0.0007261024302837038,0.1319671872812841,0.1817767917014086,0.43868529026200154,0.43868529026200065,0.43868529026200154,0.43868529026200154,,,,,,,,,,,,,0.20000000000000018,0.09999999999999876,0.0023982560769355565,-0.0009432514521173774,,,,,,0.0001589010533620261,1.0,-0.005121612253482399,0.0,-0.01531622963010637,0.0,-0.0001757056830598014,0.0
2014-01-23 00:00:00+00:00,EURUSD,1.008359961257729,7.174843278141872,7.074843278141872,7.024843278141872,6.974843278141872,0.0870976797159406,0.2402125572580956,0.1425658555916605,0.1054613653290818,-0.153114877542155,-0.055468175875719894,-0.01836368561314121,0.1347511919290138,-0.0290440254929311,0.1170534013359139,0.03596756716714039,-0.0201659138080255,-0.146097426828845,-0.06501159266007149,-0.008878111684905599,0.13721931514393942,-0.3249348062772217,-0.3249348062772208,-0.3249348062772217,-0.3249348062772217,0.1301511512882973,0.2387277424893969,0.182365502084065,0.131925395873802,-0.1085765912010996,-0.052214350795767694,-0.0017742445855047084,0.1068023466155949,0.1066910598627775,0.1066910598627775,0.1066910598627775,0.1066910598627775,,,,,,,,,,,,,0.20000000000000018,0.09999999999999964,0.0001589010533620261,-0.0029672490987523448,,,,,,-0.0011691430229899824,0.0,-0.006375661382441167,0.0,-0.01616070313745499,0.0,-0.002387779745620211,0.0
2014-01-24 00:00:00+00:00,EURUSD,1.007181044244362,7.292168662159629,7.192168662159628,7.142168662159628,7.0921686621596285,0.3436190967730657,0.2621600994535531,0.2124652963779644,0.1806168808444909,0.08145899731951256,0.13115380039510127,0.16300221592857478,0.08154321860906222,0.25652141705712506,0.021947542195457526,0.06989944078630392,0.0751555155154091,0.23457387486166756,0.18662197627082117,0.181365901541716,-0.053207973319951585,0.11732538401775638,0.11732538401775638,0.11732538401775638,0.11732538401775638,0.37658670790594595,0.09715918626102252,0.14739881564698282,0.0754379110711076,0.27942752164492346,0.2291878922589632,0.30114879683483836,0.021721275189914915,-0.1005183225729871,-0.1005183225729871,-0.1005183225729871,-0.1005183225729871,,,,,,,,,,,,,0.20000000000000018,0.09999999999999964,-0.0011691430229899824,-0.0011949562366059263,,,,,,-0.0031227478978295142,0.0,-4.998920393239903e-05,0.0,-0.01667111898350926,0.0,-0.007782665719847204,0.0
2014-01-27 00:00:00+00:00,EURUSD,1.0040358717557143,7.523334936008536,7.423334936008535,7.373334936008535,7.323334936008536,0.3490836522484219,0.1385293130124919,0.1535557426987203,0.1242174184808154,0.21055433923593,0.19552790954970162,0.2248662337676065,0.014311894531676514,0.005464555475356236,-0.12363078644106121,-0.05890955367924411,-0.056399462363675504,0.12909534191641744,0.06437410915460035,0.061864017839031726,-0.0672313240773857,0.2311662738489071,0.2311662738489071,0.2311662738489071,0.2311662738489071,0.2364479462174191,0.08184331017512592,0.1974974986884481,0.068708728264363,0.15460463604229321,0.03895044752897103,0.1677392179530561,0.013134581910762909,0.3212553899639641,0.3212553899639641,0.3212553899639641,0.3212553899639632,,,,,,,,,,,,,0.20000000000000018,0.09999999999999964,-0.0031227478978295142,-0.0036649325043813796,,,,,,-0.001028239961108235,0.0,0.007129837778849568,1.0,-0.012747493814981525,0.0,-0.004007564086796478,0.0
2014-01-28 00:00:00+00:00,EURUSD,1.003003481949989,7.294921630636781,7.19492163063678,7.14492163063678,7.09492163063678,0.2216877131298593,0.2614904520843417,0.1755798964517334,0.1547494489476918,-0.039802738954482386,0.046107816678125885,0.0669382641821675,0.10674100313664989,-0.12739593911856262,0.12296113907184977,0.022024153753013115,0.0305320304668764,-0.2503570781904124,-0.14942009287157573,-0.157927969585439,0.09242910860497337,-0.2284133053717552,-0.2284133053717552,-0.2284133053717552,-0.2284133053717552,0.03800434038345371,0.2677630832377111,0.1471873445793968,0.04586235673936549,-0.22975874285425738,-0.1091830041959431,-0.007858016355911782,0.22190072649834558,0.4235616495415062,0.4235616495415062,0.4235616495415062,0.4235616495415062,,,,,,,,,,,,,0.20000000000000018,0.09999999999999964,-0.001028239961108235,-0.0027681182111563007,,,,,,3.256925243966258e-05,1.0,-0.00270766793283006,0.0,-0.010871853121210084,0.0,-0.0025475400753568467,0.0
2014-01-29 00:00:00+00:00,EURUSD,1.0030361490235904,7.372420750974501,7.272420750974501,7.222420750974501,7.172420750974501,0.3682029449269152,0.1756679040369424,0.1246637407815814,0.1012027739052956,0.19253504088997278,0.24353920414533378,0.2670001710216196,0.07446513013164681,0.1465152317970559,-0.08582254804739928,-0.05091615567015201,-0.0535466750423962,0.23233777984445517,0.1974313874672079,0.2000619068394521,-0.03227587300500308,0.07749912033772066,0.07749912033772066,0.07749912033772066,0.07749912033772066,0.2520612397180435,0.05250874811476071,0.018065452357061307,-0.024424505231811708,0.19955249160328278,0.2339957873609822,0.27648574494985523,0.07693325334657242,-0.12735733344459277,-0.12735733344459188,-0.12735733344459277,-0.12735733344459277,0.5780577723589989,0.40504901072445665,0.1860491378379912,0.12039495123724389,0.17300876163454226,0.39200863452100765,0.457662821121755,0.28465405948721273,0.19419463598294673,0.19419463598294673,0.19419463598294673,0.19419463598294673,0.20000000000000018,0.09999999999999964,3.256925243966258e-05,-0.005121612253482399,0.0016505731617677544,,,,,-0.0011018041887402852,0.0,-0.010247099044653707,0.0,-0.0024894933412411557,0.0,-0.00746476671194618,0.0
2014-01-30 00:00:00+00:00,EURUSD,1.0019309995931382,7.147637980059148,7.047637980059148,6.997637980059148,6.947637980059148,0.4183205273944305,0.292785962884167,0.2405275299830498,0.162553700610038,0.1255345645102635,0.1777929974113807,0.2557668267843925,0.13023226227412898,0.0501175824675153,0.11711805884722457,0.11586378920146839,0.06135092670474239,-0.06700047637970927,-0.0657462067339531,-0.011233344237227105,0.055767132142482176,-0.22478277091535315,-0.22478277091535226,-0.22478277091535315,-0.22478277091535315,0.33122284767848986,0.05257340562607138,0.09796167439138931,0.05709233528095618,0.2786494420524185,0.23326117328710058,0.2741305123975337,-0.004518929654884818,-0.027205298082724205,-0.027205298082723317,-0.027205298082724205,-0.027205298082724205,0.7420991019170856,0.39572686696339515,0.3391205769421821,0.15155481018076358,0.34637223495369046,0.4029785249749035,0.590544291736322,0.2441720567826316,0.2657248945127302,0.26572489451273107,0.2657248945127302,0.2657248945127302,0.20000000000000018,0.10000000000000053,-0.0011018041887402852,-0.006375661382441167,-0.0027359222565249697,,,,,0.0051896752118836265,1.0,-0.009847828172796058,0.0,-0.005821259139398793,0.0,-0.009081771855220078,0.0
2014-01-31 00:00:00+00:00,EURUSD,1.0071306960657445,7.317725563158198,7.217725563158197,7.167725563158197,7.1177255631581975,0.5665036572749644,0.4549861350800339,0.2549902169296187,0.1758747763385859,0.11151752219493055,0.3115134403453457,0.39062888093637854,0.279111358741448,0.14818312988053395,0.1622001721958669,0.014462686946568909,0.013321075728547904,-0.014017042315332962,0.13372044293396504,0.13486205415198604,0.148879096467319,0.1700875830990496,0.1700875830990487,0.1700875830990496,0.1700875830990496,0.22288456050189875,0.19282603562648076,0.0425249205516543,-0.004742104505905009,0.03005852487541799,0.18035963995024445,0.22762666500780376,0.19756814013238577,0.025556900998569,0.025556900998569,0.025556900998569,0.025556900998569,0.9912121401438395,0.6141656340343066,0.2953947589186326,0.3009619184623701,0.37704650610953294,0.6958173812252069,0.6902502216814694,0.3132037155719365,0.5505701855773806,0.5505701855773806,0.5505701855773806,0.5505701855773806,0.20000000000000018,0.09999999999999964,0.0051896752118836265,-4.998920393239903e-05,0.0011154568804054854,,,,,0.00403501610625967,1.0,-0.01662196069815991,0.0,-0.012446833337590002,0.0,-0.0144818076295965,0.0
2014-02-03 00:00:00+00:00,EURUSD,1.0111944846454783,7.393281591237506,7.2932815912375055,7.243281591237506,7.193281591237506,0.2971247822844778,0.2906587527538453,0.2166402385261381,0.1393433270293942,0.006466029530632522,0.08048454375833972,0.1577814552550836,0.15131542572445109,-0.2693788749904866,-0.1643273823261886,-0.03834997840348062,-0.036531449309191694,-0.10505149266429803,-0.231028896587006,-0.23284742568129493,-0.1277959330169969,0.07555602807930839,0.07555602807930839,0.07555602807930839,0.07555602807930839,-0.05195886996394411,0.15212943974135337,0.06308449582741779,0.0151259085485788,-0.20408830970529748,-0.1150433657913619,-0.0670847785125229,0.13700353119277459,-0.1300533447710297,-0.1300533447710297,-0.1300533447710297,-0.1300533447710297,0.6820505829465802,0.5484413073989957,0.2690502814623206,0.21139807168286961,0.13360927554758456,0.4130003014842596,0.47065251126371066,0.33704323571612604,-0.13770078758681414,-0.13770078758681414,-0.13770078758681414,-0.13770078758681414,0.20000000000000018,0.09999999999999964,0.00403501610625967,0.007129837778849568,0.010408153308301582,,,,,-0.01078605869167315,0.0,-0.01973661274664351,0.0,-0.008345734204902255,0.0,-0.02214472089505426,0.0
2014-02-04 00:00:00+00:00,EURUSD,1.000287681585396,7.266877285747122,7.1668772857471215,7.116877285747122,7.066877285747122,0.5342331264530759,0.4555830925743546,0.168671501863756,0.1186408024644862,0.07865003387872127,0.36556162458931984,0.41559232398858964,0.33694229010986837,0.23710834416859805,0.1649243398205093,-0.04796873666238208,-0.020702524564907995,0.07218400434808875,0.28507708083098016,0.257810868733506,0.18562686438541728,-0.12640430549038406,-0.12640430549038406,-0.12640430549038406,-0.12640430549038406,0.31254541332321656,0.1940926404900129,-0.006908394587977401,-0.036108646483205595,0.11845277283320366,0.31945380791119393,0.34865405980642217,0.23020128697321848,-0.028044344889658568,-0.028044344889658568,-0.028044344889658568,-0.028044344889658568,0.6582593568296231,0.6822826758006135,0.16122122071904282,0.07397904808941061,-0.02402331897099043,0.49703813611058034,0.5842803087402125,0.6083036277112029,0.09529514373158499,0.09529514373158499,0.09529514373158499,0.09529514373158499,0.20000000000000018,0.09999999999999964,-0.01078605869167315,-0.00270766793283006,-0.004103270460263819,,,,,-0.007527577780708339,0.0,-0.00818635110876409,0.0,0.005063483393115353,1.0,-0.011871003233165256,0.0
2014-02-05 00:00:00+00:00,EURUSD,0.9927579382591776,7.146268440255699,7.046268440255698,6.996268440255698,6.9462684402556985,0.4576491215709184,0.4549741500793913,0.217392983859491,0.1420205002788949,0.0026749714915271228,0.24025613771142743,0.3156286212920235,0.3129536498004964,-0.07658400488215744,-0.0006089424949632938,0.04872148199573498,0.023379697814408698,-0.07597506238719415,-0.12530548687789242,-0.09996370269656613,-0.023988640309371978,-0.12060884549142337,-0.12060884549142337,-0.12060884549142337,-0.12060884549142337,0.08944617664400323,0.2793062460424489,0.09272924307790958,0.0408177263735993,-0.18986006939844566,-0.0032830664339063564,0.04862845027040391,0.2384885196688496,-0.2261523107188026,-0.2261523107188026,-0.2261523107188026,-0.2261523107188026,0.6799003840763842,0.4969325430160096,0.2746085558068214,0.1213648346014847,0.18296784106037464,0.40529182826956284,0.5585355494748996,0.3755677084145249,-0.11486568696455901,-0.11486568696455901,-0.11486568696455901,-0.11486568696455901,0.20000000000000018,0.09999999999999964,-0.007527577780708339,-0.010247099044653707,-0.013363172558720549,,,,,-0.00069884406288101,0.0,0.007837921662997571,1.0,0.015376026702825785,1.0,-0.003996035649637353,0.0
